id,ch_dist,ch_nx_dist,hk_dist,nn_dist
405,487.0100741775191,484.57464234629873,392.1894142950624,1506.5884669769503
406,550.477603760746,550.477603760746,354.04300194387605,1454.641595476196
407,555.8677412219773,613.9038238267215,360.8784897590249,1701.8504920277312
408,430.6347960636127,430.6347960636127,323.1536041324258,1170.2417323614702
409,492.10942408122014,516.2380791614544,344.8944176424558,1221.3821303329623
410,628.7997814911552,628.7997814911552,370.63168464158736,1545.9374522047362
411,527.4908696424302,463.6248078698145,328.0395701696347,1696.7474787418485
412,376.2491127876631,390.40785775489474,295.95693331711476,977.0475851636126
413,409.1437727394254,390.77437782148473,323.73677284521494,1210.4368291119986
414,433.8679276741057,428.58894012584244,324.53011388615823,926.4172878389734
415,454.8651424776054,474.10883970494933,304.3783040125632,1083.5642139379838
416,497.334664855816,497.334664855816,363.2058805159535,1072.3931135856972
417,492.72133701180167,480.06103799898176,363.1283501972321,1860.0561909609914
418,490.51958145440636,516.9366057547264,304.79962418127417,1031.3307687776594
419,360.6487381712742,360.6487381712742,297.27575908810627,1341.5719497314744
420,408.83244534494645,408.83244534494645,334.3115347215714,1541.7988748640619
421,432.1298203437868,437.3165965440784,281.67067254880567,1318.4343905290882
422,512.7498654755095,513.5553652719393,318.1693060145253,1401.2072715281624
423,363.8877472731603,335.7258524992909,258.4564655734204,998.0096048068353
424,478.46766912477756,478.46766912477756,317.528667512489,1053.7441973707357
425,599.285640386261,524.2011551051255,338.59173928467493,1816.8499799251263
426,383.20038935771436,383.20038935771436,279.13615945995247,1536.135523491545
427,362.876703045625,362.876703045625,271.74538180291825,1290.7782491228975
428,494.2064023928146,457.42586212920986,357.9426875347224,1404.0558761705358
429,454.1074309747282,454.1074309747282,311.2197767771892,1507.9974208567264
430,475.94051746679054,475.4425965736146,285.0048100815268,1301.9615462156205
431,395.0779775156499,395.0779775156499,287.0948346771135,871.7860009035766
432,601.5140295587139,500.9911973084393,360.21818734970907,1237.0619675423093
433,440.04948000075694,440.04948000075694,292.3421140561417,1541.3868248289596
434,471.1050385199498,471.1050385199498,347.70756485035,1145.3591808596916
435,471.607864972872,458.3771828905595,343.1328703902906,1582.9680107731406
436,451.09848234000043,469.58600966579303,288.55835682264893,1603.8137255183465
437,399.2598160719393,423.9351510738255,327.9121748713276,1052.060041230237
438,445.99666160493706,442.40781114697364,294.75179408497775,1133.2777461607243
439,516.6607027061275,516.6607027061275,394.6933390980338,1023.8410512149876
440,435.280737339633,435.280737339633,333.7222055540825,921.2659457080435
441,506.10814397208054,506.10814397208054,322.9247581414194,1677.2440693390265
442,571.6350629735184,529.2308301430675,407.63072935684016,1672.9760350953375
443,605.5606975902924,605.5606975902924,410.9967467854223,1207.915367356228
444,439.86097914411175,351.838826086871,311.75786791476673,817.0496376112001
445,450.90326917520446,450.90326917520446,306.1147134401379,1293.37311528049
446,636.1947659629077,634.2091442669097,352.15552443088177,1720.841253062578
447,546.0391574448543,455.0058572231013,406.06930135691306,1793.3575155820931
448,477.3105680327353,565.7276002394455,354.05789140066236,1315.960079243003
449,526.6475720003493,526.6475720003493,304.54810297038347,1635.5152664461202
450,580.149123810526,580.149123810526,343.26870198213726,1724.0603647058595
451,515.0570238961463,515.0570238961463,297.3169842940485,1226.030455768996
452,492.5179832372106,521.7627809980297,375.8515091166543,1386.2720552966678
453,497.97857523577983,394.9986258754664,354.82221836636415,1599.099978730728
454,418.28094283700347,374.3228735776961,288.6597009675844,1621.7072429113573
455,383.6316301614064,438.5962040931885,301.556466447561,1452.405788553392
456,566.0510967413244,566.0510967413244,359.6040940430998,1406.9199597598529
457,547.26031061988,547.26031061988,343.20155282494864,1371.7993381395765
458,564.5261489809275,564.5261489809275,322.8248514840749,1688.5544185756337
459,439.39710996842325,450.30020917157435,317.85884547653376,856.6492998549908
460,414.20581153749157,414.20581153749157,282.5241609337264,992.0828626120267
461,466.89361386845576,466.89361386845576,340.6821247847643,1743.565412455251
462,496.40502104698385,481.79979907763334,345.50979153213405,876.4911955866318
463,396.6691550757397,430.69306084176947,337.467035066323,1228.690634794475
464,440.326922312268,322.43877868767714,300.5426062239411,1184.0170281819123
465,328.6780023905096,363.9688338771684,253.90159394927133,1300.96182336483
466,623.5794777551406,633.2796417182167,364.7443271387019,1176.3307199052774
467,447.94822048286375,444.9375188289123,297.11908745292567,1299.3561267400962
468,559.6728796936608,559.6728796936608,336.5593904247473,1616.2021109901225
469,488.3904254195049,525.5422335631157,342.8505128881887,968.8888883607409
470,601.87051868151,417.2901487146499,333.2798197537177,1416.7261088500188
471,466.34096348514504,466.34096348514504,302.40955332542114,1281.833238900033
472,502.4110510103696,592.2589333172647,371.7800083797812,1363.6503664172485
473,498.98803599571414,498.98803599571414,380.6857883568808,2114.1004659925566
474,498.42024995646426,450.91488809864694,353.84577712304036,1478.0372113692342
475,490.2915759973767,490.2915759973767,325.8919244206063,1613.7968161134884
476,456.9281125471122,456.9281125471122,293.1871823444694,1524.6029822382463
477,470.05407969674417,470.05407969674417,300.9353129347056,1160.0636486303058
478,550.5004399364235,568.1366143488799,431.76214588926223,1417.3654924911407
479,330.3345867749915,330.3345867749915,279.39947869033074,889.273811638746
480,526.9093682900262,531.4094392715998,297.92867419819464,1650.2507922036589
481,509.9653311104485,531.0990786426164,320.27025681004596,1436.5919467067092
482,517.9327060879825,566.8262308897154,321.1330431505869,1685.1401091011933
483,514.4935997570236,467.0292891198571,388.5203573048423,1281.7538004043279
484,525.6615815889038,525.6615815889038,361.6453186003056,1475.4430519732928
485,606.2513937638582,606.2513937638582,366.18984157885126,1696.2339914102265
486,400.7553069251194,400.7553069251194,273.81409187128423,1117.6847065761747
487,449.03630634355625,398.7432836981646,361.6629708641466,1240.082747572389
488,461.5273985940675,406.99504018741277,332.9480024763592,1299.9043424945892
489,575.5036668352707,526.26588145255,345.3546349024116,1687.6107734839838
490,512.1849631388285,512.1849631388285,339.78096237232296,1591.4941539160598
491,583.6380882416427,583.6380882416427,300.83790706609517,1492.7084829680657
492,588.4331674493527,512.9090997505142,412.56795771184,1916.037492681001
493,551.0534813662706,513.326367925944,384.1677723551467,1880.478077658084
494,550.2003839865226,514.5540123482829,329.63557778523943,978.1796449722232
495,560.6034066495458,560.6034066495458,398.13378169909436,1620.2612697487962
496,552.7458570685432,506.6709968296914,342.88696297546704,1316.6885582861205
497,551.7728148622223,551.7728148622223,351.29353774922515,1481.254385717462
498,514.3432188748467,514.3432188748467,382.34526368392915,1786.0603073087066
499,412.2787384848493,412.2787384848493,312.97652130093803,1378.763635647419
500,583.5288690939268,579.8140602973455,368.5318180424411,1596.9543463702703
501,496.7038966585951,496.7038966585951,360.95127551665837,1499.9575109045927
502,520.0253347200044,510.21874585078865,360.7745034101491,1263.31152674648
503,476.87007574588006,476.87007574588006,301.39144737640396,785.7847092759334
504,448.75329795771563,448.75329795771563,342.9088910244863,857.3415281560173
505,485.82806871493835,484.6417012598945,371.229077115938,1573.8569116778099
506,509.8879325721537,509.8879325721537,318.1983540442308,1814.0979603680807
507,462.8657252782321,462.8657252782321,364.6194661449749,2187.2045719592156
508,476.75353013923825,476.75353013923825,367.7939696573938,1961.7488714438914
509,514.1498422630548,433.2247133437503,352.17644160608404,1195.2368392039539
510,465.67704543765717,465.67704543765717,304.5220876362723,948.2337367658934
511,536.5849482757554,532.9604494105117,321.621248670334,1431.8404746963124
512,522.3532249773951,520.2178725245582,323.62543221562873,1857.5108952662465
513,352.3905759492902,352.3905759492902,330.32873150938224,1391.7842526841052
514,534.9330515720667,576.6400738967496,337.08459876466117,983.5740404324898
515,679.5165343228825,501.03930348056383,353.57307594141275,1314.2562681524616
516,398.8578075681962,398.8578075681962,312.5848408675996,1094.2824788967255
517,422.23590858683235,422.23590858683235,318.2761506448222,1208.909218368946
518,536.086171908457,476.143680218173,343.7689006090304,1466.824735601557
519,493.0021888208493,527.6127286108613,348.42810808217405,1099.2102669917338
520,578.1911410763339,578.1911410763339,355.60187685314423,1790.1125326099232
521,530.5028101972973,386.7687909056054,329.85705181073394,1434.8595309423329
522,543.0133585198907,415.2179302875974,306.18800831735683,1280.4539185449091
523,467.5358455247157,467.5358455247157,312.3519493112485,1254.3125143518969
524,432.488038597824,448.54159339059555,292.7170396383693,1348.4088316355176
525,562.6797964577869,562.6797964577869,375.95772547797134,1174.2952211294516
526,504.21952244674645,504.21952244674645,329.7169051977702,1316.8972224344625
527,592.5611056232676,539.3826195773356,359.1998357912793,1661.473961074938
528,439.5891854794918,438.16062490088507,312.00124259099726,895.8778313502341
529,533.6941989450079,461.87855973172475,324.76036574300605,1507.351734126801
530,458.29917672329265,532.6240025909544,324.4860120590184,1280.653399820714
531,536.6406802598583,451.90367422780105,309.10974741395233,1371.2198792197723
532,438.32049589944677,402.2595652396585,319.96013538644115,871.6591069783072
533,456.08574450803525,411.9986568424629,305.2790799454806,1160.1087586784854
534,423.6998740439044,406.2716112779126,353.8599922345364,1282.1592000097505
535,659.906638761491,591.5692137073755,350.10628691438916,1370.8629675023196
536,564.4386388199457,371.5123935074411,295.68443492802083,1640.1394894259115
537,390.060828152794,429.262133894045,299.0859332563781,1304.2229362736273
538,524.8259825262667,524.8259825262667,288.0897040690169,1076.3796369906322
539,431.4888028848501,502.56764733090284,303.5323016289199,1452.3689426370624
540,444.07627808181456,444.07627808181456,297.32873657954923,1726.8163282571948
541,471.47245976782125,447.90606556399706,300.1158356121919,1241.3200382579585
542,592.8896266459598,741.9184435026903,404.0662432673873,1235.556369935523
543,534.8962201828431,625.8329880923862,319.1386680286788,1811.2443325541485
544,445.3461536480256,478.2663536426634,355.19617032077394,1508.315137436936
545,363.042040081062,308.16053067659,271.59717322812384,1587.9172720426168
546,402.330066474674,402.330066474674,357.0988800869147,1577.045153321492
547,535.5075006076298,528.593687296979,320.1705769029848,1732.1994467055388
548,416.394752347004,421.6630875084838,334.28786249112505,1191.7718401349491
549,694.985315963791,694.985315963791,387.9974322402522,2002.717874284682
550,479.5269766637612,454.2268567607418,341.44215480056386,1213.9654093638833
551,656.8001453313257,427.51766777158457,376.0783484512192,1528.3178989844512
552,489.8909014545316,634.9349226174937,370.89061083503816,1575.9337250271744
553,511.6726302520292,464.38252123620947,341.30555292347947,948.8085931912934
554,474.8996155843923,540.2501203102493,347.89395758221684,1627.5638611173024
555,510.0541629399476,500.3482687144267,336.3308561644804,1331.9064889621607
556,346.9973455118531,297.0776489628877,262.13184495382035,1037.008813086314
557,527.5181519216276,409.64754858520837,350.7630379693037,1799.0456089743184
558,575.6848593850374,594.7385658936282,360.6492186599333,1464.286069478768
559,463.25815073850333,427.54708938902047,311.5005301915597,1747.9706761310229
560,579.6990847636914,598.4870715354512,380.21571254852256,1899.0416562974665
561,508.39393921876547,517.3928643842935,386.7533029173783,1205.480899011057
562,613.4006750701745,586.5941227374652,357.5556718458401,1644.5221266976496
563,512.6306632215559,483.73159853813536,293.2924759337982,841.2720580387257
564,585.809840050342,524.2938851855117,365.89542435714986,1559.359359113027
565,677.003678829656,634.4968709658942,360.9005153694712,1457.4781570412679
566,652.8696566141356,532.730721470153,400.0938441706188,1427.2979322538731
567,491.16775570885056,491.16775570885056,348.15685952665086,1280.8374891662345
568,549.3228111909045,549.3228111909045,330.29234163349616,1860.4093689807953
569,582.3082061733107,577.4580796607585,359.7229255974916,1113.8996594078799
570,611.9928015421788,497.50099322187657,344.7746071382336,1151.7064713525383
571,651.7496130485521,657.0863875594791,363.5889699427436,1732.2001857322173
572,504.7204621288472,488.984219299385,304.13358025944774,1377.9377168177386
573,448.06408883851674,448.06408883851674,320.02151153637,1044.6961537720886
574,570.1503026413134,570.1503026413134,338.83119700957553,1476.5423880448964
575,558.1297565335051,544.6176745444973,392.3586941984136,2206.8449095230894
576,494.2555815095249,485.6775625301793,339.71099737300483,1399.1794984454082
577,376.6223853892743,376.6223853892743,276.0316374087041,1164.5923045528912
578,508.40082594528116,508.40082594528116,348.1576893336195,1757.5414116354345
579,491.2231724262789,491.2231724262789,337.96779991786474,1328.0183670551119
580,591.9948920324944,492.04078080571145,398.8823678867857,1695.0472800456728
581,487.1068553161629,462.8828068515268,278.2083300230299,1031.4747186925106
582,567.3083304244328,567.3083304244328,338.70904448246915,1024.1337532396237
583,516.5510270727401,516.5510270727401,348.68351824529816,1891.94917923519
584,641.0354575613845,641.0354575613845,357.502964423666,1586.813833392114
585,527.7275200078764,352.8339148397145,345.08282377722674,1427.0658762573726
586,562.2838834088399,447.3617653077167,323.8339761097247,1362.1722082657275
587,463.02614262150706,466.93293716534583,334.16494561781985,1132.8324056211488
588,587.2433810661595,594.6488024968975,359.6858193917459,1333.2362221147532
589,616.6856158668572,583.3908037702855,371.7870409580789,1543.6417326034884
590,523.5912600154561,523.5912600154561,324.1491752936482,2036.8547227372549
591,581.6975230301362,594.5193943273061,394.3059839560364,1100.796337395453
592,569.7018204338394,569.7018204338394,329.67949956408006,1417.6234265651208
593,529.6317173490156,529.6317173490156,317.6080372707316,1055.7505686957136
594,451.8216886209564,448.1165202134496,367.91797214899555,1387.3274949316406
595,411.3990561097954,411.3990561097954,356.632784933082,1531.6145291104565
596,674.7819378115836,579.4937195813976,327.70796850513403,1211.527564106836
597,517.6964003919434,483.4267433454362,316.3404196721883,1487.9001449785476
598,612.9169884159314,612.9169884159314,362.97093457233774,2073.443633676356
599,539.6604402811398,521.330303534695,333.7110306290191,1164.0400870543722
600,546.6534421730292,516.6785499152703,391.7747321054537,1775.0865909275979
601,556.3765343216685,556.3765343216685,364.28780647434473,1149.287360591128
602,491.34355372563977,429.01421076281144,309.993059787059,1238.534935153598
603,529.120085230153,568.384649988855,352.9537918185938,1438.9997119094778
604,501.4074848968712,501.4074848968712,310.0284197275961,1135.8932634593423
605,527.9254616447355,527.9254616447355,373.71635465335913,1190.286734976062
606,518.1471454829051,518.1471454829051,364.175722800906,1222.8257727089754
607,482.80007174570795,482.80007174570795,348.7272079323413,1499.8181692318062
608,461.65238414321686,519.3849254647337,355.8272940777282,1405.6435789507532
609,554.5904299879791,456.26953693021864,343.6222476002192,1106.725519570799
610,525.2077194177868,525.2077194177868,354.1647046984254,1324.4856010411397
611,426.42299399794734,426.42299399794734,337.9624934528176,918.5788127585076
612,664.4544155661217,664.4544155661217,349.3138721894515,1377.9617830195962
613,473.79971323825583,473.79971323825583,358.41837129615453,1199.5044948047628
614,510.9666613920923,510.9666613920923,367.7170276092039,1827.9555831139824
615,434.19774780415673,421.51576668579344,311.5612419214342,1079.1967638446852
616,620.2238689696089,517.9358227027308,350.14791182563164,1186.7544793846819
617,501.3776647452401,484.06309333638836,382.33312476477187,1465.1658354901956
618,449.8079076836118,505.290801277529,290.0895234926561,1445.597631803615
619,489.81603693131575,482.28886478432133,329.33721456108805,1307.2802493684044
620,497.9625257786435,497.9625257786435,343.64976005313156,1333.6048627339303
621,502.1231845560121,502.1231845560121,277.7439842970699,1513.3356954890178
622,462.55896696712267,462.55896696712267,352.8567973509678,1275.1668037296777
623,652.7345837486843,639.8482800445342,354.42612488216963,1526.0439610553224
624,471.38695616757485,527.3633063347893,366.58565625917566,1025.10095880476
625,492.43383006999966,448.9210216618877,366.2474668705084,1199.4365596354696
626,494.8614265389996,496.63829002886007,371.3154963102127,1092.896620611766
627,421.58272074138347,402.3655288886949,303.7203898111057,1065.313314397644
628,440.73533663963684,452.11382766925533,337.8141088619137,927.8699171499555
629,497.8064499979285,465.08356351184096,315.82380165478037,1266.2337691733642
630,446.98654169250256,446.98654169250256,299.36393055314966,1367.3554680241577
631,613.7432018998836,603.7817106929185,335.91255215229637,1149.4906666575853
632,586.1965008331323,526.8449941646827,349.46378601072655,1033.5791343577803
633,404.5530005865147,404.5530005865147,333.9565832998335,1050.7136403753727
634,515.5130747030219,528.8557182196383,358.0409944786452,1330.2116134394075
635,460.18467404984835,436.3742943007653,296.63325851366375,1108.4210994366156
636,560.4207905885025,430.3818643510526,306.588538700132,1478.4089420962237
637,583.495703823688,578.109378294514,368.9037060451629,980.4462447790428
638,512.148929678903,544.0474717813114,342.6145126759014,1553.88283565649
639,516.3388525048349,516.3388525048349,362.34929204720925,1569.691073784688
640,463.89135396767216,463.89135396767216,332.9614343749765,1421.5133412902792
641,430.6971097726207,430.6971097726207,296.62026817611434,1228.2538602242898
642,391.5862451579073,414.4379704281395,291.32896681926496,1129.3278492950449
643,408.03989573478594,408.03989573478594,336.60779492317147,1738.4042031393683
644,546.7809769236751,604.720293213145,412.3739548671796,1060.930967405591
645,402.9120387713382,402.9120387713382,337.99317798767845,1171.8618043019294
646,459.51080432046695,464.2404008153089,288.58264713697014,1082.1952236242196
647,483.55119440647724,483.55119440647724,339.5769709805539,1508.8135413712207
648,446.91863296921554,524.1428768505265,356.98674385200786,1132.5731830170862
649,617.6254830627823,617.6254830627823,366.72769612949287,1226.0872570765393
650,565.2222533339815,551.323973251542,307.9066908343651,1216.055866068142
651,669.2214921842512,526.6624176375241,389.4018192926078,1607.5549642510628
652,504.9453023951892,513.7731624285891,372.7889645557103,1368.9659964666344
653,553.3415192164839,544.2016723211015,342.0192545279772,1258.6701084758092
654,525.3828896427262,503.3253729508389,354.9867218223269,1823.450339820545
655,430.40888999587156,430.40888999587156,283.60008820724767,864.4687168679754
656,485.60026950284765,558.2135918818061,323.0603662433771,984.2794541201304
657,483.48100342330844,466.2354898309873,350.0228648729698,1403.3364191511387
658,424.8476363026037,432.1996587472103,336.0744998733645,1253.4392313158794
659,576.6482407282946,560.6877296905556,332.7189398931872,1378.4241333158466
660,468.6103689348547,464.53223612206364,375.98500957257227,1889.1859359957957
661,695.3466191966552,656.6913560035916,326.4196316802079,1375.3061019327668
662,457.082730575618,491.4977983371016,269.0838796001833,996.2513174732426
663,521.984272972408,574.8123268737894,323.52875697873407,1188.8796545465568
664,500.6467312768817,453.9298338369125,313.3570281894027,1102.9724522298523
665,560.0325136279395,560.0325136279395,296.1509895139523,1328.485715449744
666,477.73405060283005,477.73405060283005,358.49443374610144,916.8095746289698
667,509.41332169849744,537.5279276721953,339.766339282869,1247.3830998478606
668,550.7976648350113,550.7976648350113,315.71615392160345,1468.1321772991316
669,582.8668880154414,441.9646435096559,331.85725430569875,1252.2797789463727
670,426.4256420759659,426.4256420759659,297.29436790612993,1206.5460721544719
671,494.8892461537812,514.8391573707839,325.2347789463762,1055.8174073992777
672,574.9176889869835,574.9176889869835,398.37723621380275,1166.9125376961058
673,550.7973413239465,550.7973413239465,377.9663154939371,1071.9614194004039
674,399.75948980961897,399.75948980961897,246.48489299147303,1197.7957108472986
675,348.8801087377746,381.83519435519526,280.61164251451834,1493.480251046255
676,591.0188321842895,591.0188321842895,338.15113222944274,1971.0241206823134
677,519.8733449156416,519.8733449156416,385.2895447546458,1392.0724834015932
678,526.2534885029565,526.2534885029565,336.571349725567,1339.9434472456985
679,434.98386234021314,453.2353447504461,300.5799569165876,1400.7437078174726
680,527.8757395087148,527.8757395087148,307.3459758940923,1560.063817192756
681,597.2947556768883,572.7353743218848,341.1435642088417,1207.6696377618657
682,742.8329244507871,660.0937743020197,336.96261510900916,1671.4324209315876
683,520.7262500009217,634.0084893842936,354.80127621629026,1853.9968881587085
684,485.57956186208486,538.750202690234,361.63260137747017,1844.0159628384065
685,543.556881283911,543.556881283911,383.58786095594724,2093.2433891679657
686,378.86036972168534,378.86036972168534,296.1031596977722,957.1181773737703
687,551.289198238289,504.8246215487996,358.6514918250592,1277.1434218475279
688,527.8803914777511,466.4841155721849,290.41724902651583,1009.0859354334253
689,476.69343249593595,461.2562033373346,335.87201094017865,1447.689867279099
690,425.4770398700033,425.4770398700033,339.88194520667025,1034.992677600191
691,418.0513419929975,366.8984417236829,310.2083927631933,907.9137371134921
692,435.5583885210782,435.5583885210782,339.0192579492949,1465.8337900000133
693,423.409042741447,387.86436587993336,304.31921026020296,1184.5404102568993
694,437.2479460369982,462.38702699232056,278.02122234815903,1131.7709386589609
695,544.1718026746665,481.2838826214055,322.66493501899237,1551.1526797903462
696,553.7563666114366,606.0440667943888,368.6174147521793,1125.0824904913384
697,607.6123338924724,607.6123338924724,347.1806878274704,1452.6376757434753
698,506.61549754270965,539.0256482409126,366.8360286651457,1592.6865371194556
699,544.9380212817505,544.9380212817505,324.6780576983568,1782.2638707659676
700,533.6441372820921,495.7574652835093,393.3092061872272,1179.991498489513
701,483.6028679292778,491.0641346911361,365.31278429630214,940.8419783303045
702,430.9516919269026,413.4704206635741,316.2825454301822,1257.2197796433372
703,568.538429754548,433.2847805327372,304.1990321592981,1196.4521834346701
704,549.2654177130785,532.2983006444488,349.2828704492601,1537.5483958586558
705,625.5623701200722,588.0372953944463,413.78879536933846,1909.1692534809563
706,406.4853542227829,409.00769431985975,289.5839890845473,1210.0964655302375
707,460.47071572720296,448.6268275527774,318.8918648782036,1365.8274271865841
708,511.65588966004805,533.2373390585213,299.7985878427007,1199.1916436966187
709,684.6059487545213,640.798214928041,388.9697986077663,1971.5622934130697
710,615.8108738336108,615.8108738336108,344.24116727093553,1532.446338920696
711,415.93085499600977,454.1352207647023,339.9535047072983,1969.9558184240218
712,340.4918225770719,346.8861661108823,244.49914422561685,943.9726694589577
713,476.31358855537053,450.0360311949294,339.820347123289,1026.4361538762223
714,578.0421085667647,560.0166146849047,405.99617542692283,1180.808526164268
715,547.243570545393,547.243570545393,336.66874663279873,1560.5626315892616
716,602.4299285239597,632.6249826890314,367.9179234487649,1085.1901668119872
717,431.2186073203046,464.90485430820945,303.02802557552775,927.9954690288573
718,448.0553508223287,448.0553508223287,292.326330136477,1233.4374435273946
719,595.9574820139052,595.9574820139052,366.3748623686635,1819.2181790605616
720,447.86901228142074,418.7027757307106,319.28176067883624,1331.4112517015205
721,647.367063898827,521.1240823056044,396.2962205530271,1231.161200689479
722,494.3228585122858,494.3228585122858,358.8139145574274,1289.0599236761987
723,469.1986783455659,506.8801341681037,344.8794639336553,1469.0572651776627
724,495.69177404513925,495.69177404513925,298.1049921813805,1230.9441285142386
725,546.6323015747846,446.01626778839716,338.48947257512606,1013.8687811925761
726,497.4398900968874,382.53244554631584,305.99497322291415,1346.860181726743
727,489.3892170877381,464.91848804932977,353.5097953463203,1657.956607577419
728,512.3397159629991,369.39536278681237,291.3733369601184,1419.232424186454
729,577.6119735592267,544.9233090014656,382.5453423826601,1800.1083774904448
730,534.419714581394,534.419714581394,339.4297105744503,1633.4290714553201
731,520.7774140490818,520.7774140490818,407.95034576830733,1561.083269853835
732,437.3981866818472,437.3981866818472,300.99834288506514,1171.1489102478408
733,545.5783523577197,545.5783523577197,378.70037202358884,1614.7289975595497
734,573.2395268566925,573.2395268566925,349.9614757414566,1486.9561066923902
735,473.18294403605455,469.7236701381024,286.449501194096,974.8382127108226
736,617.7076013203872,579.9100694888019,366.00084394536657,1541.2936297945917
737,484.82881847525704,484.82881847525704,328.6843129501822,1549.6133633301959
738,624.9932042337344,540.739528577633,312.2861711370011,1538.226623799494
739,514.2679006109784,499.7865535823598,298.96009815602855,1124.4020432782138
740,383.7992378367276,383.7992378367276,303.9255895162677,857.3429654908883
741,549.7932887748489,549.7932887748489,323.4505107757243,1761.7173634388605
742,514.5507287744733,514.5507287744733,318.3774445376626,1478.773529269999
743,529.5224374334687,529.5224374334687,391.8030446569887,2047.8399305242538
744,503.42024180230584,481.4242208078212,326.137447087782,1443.5315629317174
745,636.5988812429132,592.801405380584,381.22317277592856,1131.0485654496274
746,534.8593458090511,534.8593458090511,300.40783617270534,1316.0040740626966
747,557.7011845138272,557.9802457610949,348.6436963338926,1491.5542371619808
748,571.07414900817,436.57049826381586,306.00564342027513,1642.0028844089634
749,564.2107298969603,485.5632209260416,421.41939620534447,1391.5099002243962
750,433.4926082293828,467.112689489136,343.30107023854634,1949.71733048147
751,576.7899250430446,576.7899250430446,369.18854791811356,1689.5366188545347
752,527.4469960430002,495.84584787784786,352.2336644651315,1249.66691735674
753,544.1812270225967,544.1812270225967,319.7802973457556,1578.48725758285
754,511.1548782852463,511.1548782852463,367.32593118601466,1369.7929247341285
755,437.35095976322634,437.35095976322634,319.1705123721275,1155.1312879179998
756,586.4692331370629,475.87635872546923,321.08453821549006,1095.6166521333894
757,406.2511800884213,431.78199409732673,297.5336211448709,1498.0132026732194
758,534.9177427317937,434.19549052793707,340.8496846668356,1593.471459273228
759,421.9158519473362,481.8048468101261,289.81705898228813,1296.5130554380335
760,485.2714142850007,485.2714142850007,329.0778046112588,1187.5398577071685
761,425.6625064352778,322.6565946303583,301.6706104301572,1030.0119328550727
762,562.0581647972117,426.2878299705208,373.8584965166612,1474.3478681241345
763,532.5816730386506,587.6087642541797,363.1193112765508,1949.2769928112577
764,532.1578086541007,580.4661903161814,335.25831518893403,1482.0075345576251
765,422.61600173446277,422.61600173446277,293.4598216015893,1011.766408847001
766,481.3240605801941,497.1727405271529,378.37558031882185,984.9608096291291
767,437.66192912142185,437.66192912142185,308.9764308933177,1491.6818748387886
768,489.4557771670472,489.4557771670472,333.55767653990586,1390.6304493484004
769,492.09701480443624,419.1547813618656,321.7257880074506,1180.453063744538
770,553.4287786086921,553.4287786086921,377.49493018966814,1653.281347301186
771,540.6207188653133,506.84377881514195,390.6607432537256,1579.19675527775
772,496.1451397433684,496.1451397433684,351.4130452852816,1512.3463764870496
773,466.064656908978,499.9396976894659,365.9732327111181,1301.7616655387012
774,532.4963171255688,459.7857128834919,353.45396199335676,1575.7439488050331
775,585.243634462917,585.243634462917,301.6968849605952,1626.3656537088862
776,398.7323490650593,398.7323490650593,284.5569472733489,1358.4386892434404
777,555.190489594431,539.0165901886929,396.03938051207206,1169.7027555279203
778,426.7834335575041,393.3159117730582,338.8617237924937,1449.2123945627125
779,673.3145237412909,673.3145237412909,368.8268776211575,1621.1610440487257
780,549.7687441320526,644.172018660135,378.6439498590453,1552.9241557457542
781,642.6557178702321,571.2320364266783,338.7832236188538,1663.1193480241297
782,615.2885183422059,648.6588084572114,381.11872418337316,1731.123704104513
783,561.2128789843035,561.2128789843035,352.265334114852,1358.9715579876618
784,537.3308473537581,486.61390056784677,368.7260122363924,1308.0234085371908
785,439.20823448749525,443.1188453023567,258.5421548013608,1036.4103511300489
786,567.0114542746038,567.0114542746038,332.5123412553843,1735.6293729026233
787,544.0355184394431,508.7156218868512,356.97171059208245,1511.3599146823017
788,511.6491079990977,408.09588569823075,322.23147407795017,933.4456988002272
789,508.6809073804008,508.6809073804008,355.42505867867044,1244.5144286320547
790,547.7560474601091,476.2856832349653,321.24117827692135,1075.804457107262
791,602.0994065351713,471.60766231115883,350.0920503337839,1509.1090261398224
792,642.3135158595104,618.1759779378199,403.13736295069276,931.9599957848344
793,602.4052888496622,557.5155841918124,367.03081773183544,1589.2187323405337
794,467.7190863875205,378.6769282085857,321.79657547106996,963.412342297439
795,423.8166441486181,493.7664908568523,303.3748949930639,1033.0107870501856
796,428.57734827089865,428.57734827089865,325.43153427318043,1499.6347174371115
797,536.2195357741148,482.0497373328037,355.5964929560446,1351.6481902296846
798,439.79415778197085,439.79415778197085,318.4510760048306,1240.9883840460059
799,455.68440151898864,441.09100432265785,282.06598837846406,1349.1228488028523
800,588.0075137058609,527.4523689414225,362.92780011770236,2058.729035014936
801,610.3061391903333,613.5201182301446,347.3302413486595,1495.3245691196646
802,430.6368101243107,331.663561335709,261.37307099385436,1094.9373142604477
803,661.8404539869325,563.4784719098077,414.5988914253415,1640.2971638162492
804,446.03818213519935,448.16158831612887,307.5418777935974,1028.420332154964
805,539.8952932331948,539.8952932331948,349.33662611251583,1581.0776865463301
806,586.5239945481031,586.5239945481031,328.20665239420293,1310.1286093938293
807,640.7873150951958,600.4017889596981,367.6069922554621,1808.5750947306174
808,567.9876138362085,527.8369214795158,339.4745791673764,1199.4020529046109
809,493.09061631420724,518.074027967442,333.757541216558,1100.3267047386025
