id,chris_distance,held_distance,nn_dist,chris_path,held_path,nn_path,chris_diff,nn_diff
384,548.8674110226978,323.97997056278837,1363.7032157189492,"[(6, 24), (12, 14), (24, 21), (27, 0), (1, 57), (75, 68), (82, 34), (73, 3), (37, 93), (25, 100), (64, 56), (18, 86), (11, 32), (1, 31), (6, 24)]","[(11, 32), (6, 24), (12, 14), (24, 21), (27, 0), (73, 3), (82, 34), (64, 56), (75, 68), (37, 93), (25, 100), (18, 86), (1, 57), (1, 31), (11, 32)]","[(1, 57), (1, 31), (1, 57), (11, 32), (1, 57), (6, 24), (1, 57), (18, 86), (1, 57), (24, 21), (1, 57), (12, 14), (1, 57), (25, 100), (1, 57), (37, 93), (1, 57), (27, 0), (1, 57), (64, 56), (1, 57), (75, 68), (1, 57), (82, 34), (1, 57), (73, 3), (1, 57)]",224.88744045990939,1039.7232451561608 
385,450.5634493185269,311.6394920360373,1257.3127400110611,"[(87, 18), (66, 1), (87, 59), (99, 86), (84, 91), (30, 67), (38, 54), (43, 55), (51, 40), (30, 38), (18, 18), (69, 74), (52, 15), (73, 9), (87, 18)]","[(84, 91), (69, 74), (30, 67), (38, 54), (43, 55), (51, 40), (30, 38), (18, 18), (52, 15), (66, 1), (73, 9), (87, 18), (87, 59), (99, 86), (84, 91)]","[(87, 59), (69, 74), (87, 59), (99, 86), (87, 59), (84, 91), (87, 59), (51, 40), (87, 59), (87, 18), (87, 59), (43, 55), (87, 59), (38, 54), (87, 59), (73, 9), (87, 59), (52, 15), (87, 59), (30, 67), (87, 59), (30, 38), (87, 59), (66, 1), (87, 59), (18, 18), (87, 59)]",138.9239572824896,945.6732479750237 
386,447.67489252193536,336.23366131541707,1376.9318981644267,"[(20, 23), (5, 98), (4, 82), (35, 32), (77, 63), (75, 83), (99, 43), (89, 26), (71, 14), (77, 23), (76, 18), (43, 3), (40, 44), (13, 21), (20, 23)]","[(40, 44), (4, 82), (5, 98), (75, 83), (77, 63), (99, 43), (89, 26), (77, 23), (76, 18), (71, 14), (43, 3), (13, 21), (20, 23), (35, 32), (40, 44)]","[(20, 23), (13, 21), (20, 23), (35, 32), (20, 23), (40, 44), (20, 23), (43, 3), (20, 23), (71, 14), (20, 23), (76, 18), (20, 23), (77, 23), (20, 23), (4, 82), (20, 23), (89, 26), (20, 23), (77, 63), (20, 23), (5, 98), (20, 23), (75, 83), (20, 23), (99, 43), (20, 23)]",111.4412312065183,1040.6982368490096 
387,407.299544075256,296.5096659311082,1093.6285132238554,"[(66, 26), (20, 3), (42, 57), (4, 64), (12, 87), (23, 84), (41, 81), (52, 62), (54, 66), (84, 5), (44, 22), (56, 14), (54, 37), (73, 25), (66, 26)]","[(84, 5), (56, 14), (44, 22), (20, 3), (4, 64), (12, 87), (23, 84), (41, 81), (54, 66), (52, 62), (42, 57), (54, 37), (66, 26), (73, 25), (84, 5)]","[(66, 26), (73, 25), (66, 26), (56, 14), (66, 26), (54, 37), (66, 26), (44, 22), (66, 26), (84, 5), (66, 26), (52, 62), (66, 26), (42, 57), (66, 26), (54, 66), (66, 26), (20, 3), (66, 26), (41, 81), (66, 26), (23, 84), (66, 26), (4, 64), (66, 26), (12, 87), (66, 26)]",110.78987814414779,797.1188472927472 
388,453.08310995705034,299.4573666244722,1142.9010942743143,"[(27, 85), (86, 41), (65, 4), (52, 29), (40, 37), (49, 58), (60, 68), (83, 36), (32, 52), (10, 54), (7, 98), (6, 77), (48, 80), (30, 71), (27, 85)]","[(27, 85), (30, 71), (48, 80), (60, 68), (49, 58), (86, 41), (83, 36), (65, 4), (52, 29), (40, 37), (32, 52), (10, 54), (6, 77), (7, 98), (27, 85)]","[(27, 85), (30, 71), (27, 85), (48, 80), (27, 85), (6, 77), (27, 85), (7, 98), (27, 85), (32, 52), (27, 85), (49, 58), (27, 85), (10, 54), (27, 85), (60, 68), (27, 85), (40, 37), (27, 85), (52, 29), (27, 85), (86, 41), (27, 85), (83, 36), (27, 85), (65, 4), (27, 85)]",153.62574333257817,843.4437276498422 
389,563.4547522292936,367.5339598784473,1424.307243223569,"[(29, 79), (100, 22), (93, 19), (95, 66), (79, 56), (52, 57), (45, 31), (30, 15), (33, 37), (28, 46), (99, 16), (62, 90), (3, 96), (12, 55), (29, 79)]","[(12, 55), (28, 46), (33, 37), (30, 15), (45, 31), (93, 19), (99, 16), (100, 22), (95, 66), (79, 56), (52, 57), (62, 90), (29, 79), (3, 96), (12, 55)]","[(29, 79), (12, 55), (29, 79), (3, 96), (29, 79), (52, 57), (29, 79), (28, 46), (29, 79), (62, 90), (29, 79), (33, 37), (29, 79), (45, 31), (29, 79), (79, 56), (29, 79), (30, 15), (29, 79), (95, 66), (29, 79), (93, 19), (29, 79), (100, 22), (29, 79), (99, 16), (29, 79)]",195.92079235084628,1056.7732833451216 
390,513.3357741618443,303.05088169498873,1483.5005207883096,"[(0, 36), (2, 4), (8, 80), (63, 61), (63, 11), (64, 0), (61, 6), (35, 38), (31, 29), (6, 58), (72, 46), (18, 86), (3, 49), (4, 38), (0, 36)]","[(3, 49), (4, 38), (0, 36), (2, 4), (31, 29), (35, 38), (61, 6), (64, 0), (63, 11), (72, 46), (63, 61), (18, 86), (8, 80), (6, 58), (3, 49)]","[(8, 80), (18, 86), (8, 80), (6, 58), (8, 80), (3, 49), (8, 80), (4, 38), (8, 80), (0, 36), (8, 80), (35, 38), (8, 80), (31, 29), (8, 80), (63, 61), (8, 80), (72, 46), (8, 80), (2, 4), (8, 80), (63, 11), (8, 80), (61, 6), (8, 80), (64, 0), (8, 80)]",210.28489246685552,1180.449639093321 
391,371.3297896467186,308.56841700568754,1901.708837621654,"[(75, 36), (87, 37), (23, 86), (14, 100), (33, 34), (45, 33), (46, 19), (36, 5), (83, 9), (57, 13), (68, 10), (61, 4), (73, 21), (87, 39), (75, 36)]","[(33, 34), (45, 33), (46, 19), (36, 5), (57, 13), (61, 4), (68, 10), (83, 9), (73, 21), (87, 37), (87, 39), (75, 36), (23, 86), (14, 100), (33, 34)]","[(23, 86), (14, 100), (23, 86), (33, 34), (23, 86), (45, 33), (23, 86), (46, 19), (23, 86), (75, 36), (23, 86), (87, 39), (23, 86), (57, 13), (23, 86), (87, 37), (23, 86), (73, 21), (23, 86), (36, 5), (23, 86), (68, 10), (23, 86), (61, 4), (23, 86), (83, 9), (23, 86)]",62.76137264103107,1593.1404206159666 
392,611.5157665080297,371.5496329409162,2185.783136016374,"[(67, 89), (4, 0), (73, 12), (97, 27), (65, 37), (67, 61), (36, 42), (18, 54), (14, 77), (71, 43), (84, 1), (30, 94), (58, 87), (62, 96), (67, 89)]","[(18, 54), (14, 77), (30, 94), (58, 87), (62, 96), (67, 89), (67, 61), (71, 43), (65, 37), (97, 27), (84, 1), (73, 12), (4, 0), (36, 42), (18, 54)]","[(4, 0), (36, 42), (4, 0), (18, 54), (4, 0), (73, 12), (4, 0), (65, 37), (4, 0), (14, 77), (4, 0), (71, 43), (4, 0), (84, 1), (4, 0), (67, 61), (4, 0), (97, 27), (4, 0), (30, 94), (4, 0), (58, 87), (4, 0), (67, 89), (4, 0), (62, 96), (4, 0)]",239.96613356711356,1814.233503075458 
393,526.7661877780196,343.89603292991114,1695.186323158641,"[(90, 66), (87, 0), (27, 90), (40, 33), (17, 35), (3, 22), (59, 44), (70, 54), (88, 35), (31, 35), (89, 43), (97, 65), (99, 66), (91, 65), (90, 66)]","[(89, 43), (99, 66), (97, 65), (91, 65), (90, 66), (70, 54), (59, 44), (27, 90), (3, 22), (17, 35), (31, 35), (40, 33), (87, 0), (88, 35), (89, 43)]","[(87, 0), (88, 35), (87, 0), (89, 43), (87, 0), (59, 44), (87, 0), (70, 54), (87, 0), (40, 33), (87, 0), (91, 65), (87, 0), (97, 65), (87, 0), (31, 35), (87, 0), (90, 66), (87, 0), (99, 66), (87, 0), (17, 35), (87, 0), (3, 22), (87, 0), (27, 90), (87, 0)]",182.87015484810843,1351.2902902287299 
394,427.77960151660824,333.41708426707487,1477.186577590777,"[(25, 42), (34, 54), (31, 66), (50, 79), (84, 59), (99, 25), (100, 17), (84, 9), (33, 96), (51, 100), (53, 98), (10, 76), (16, 13), (9, 36), (25, 42)]","[(100, 17), (84, 9), (16, 13), (9, 36), (25, 42), (34, 54), (31, 66), (10, 76), (33, 96), (51, 100), (53, 98), (50, 79), (84, 59), (99, 25), (100, 17)]","[(84, 59), (99, 25), (84, 59), (50, 79), (84, 59), (100, 17), (84, 59), (53, 98), (84, 59), (84, 9), (84, 59), (34, 54), (84, 59), (51, 100), (84, 59), (31, 66), (84, 59), (25, 42), (84, 59), (33, 96), (84, 59), (10, 76), (84, 59), (9, 36), (84, 59), (16, 13), (84, 59)]",94.36251724953337,1143.7694933237021 
395,526.958293077056,306.49904037786314,1285.6524606991745,"[(34, 11), (31, 75), (7, 84), (75, 19), (39, 82), (94, 13), (57, 40), (73, 43), (74, 55), (60, 69), (69, 66), (44, 50), (34, 18), (30, 8), (34, 11)]","[(34, 11), (30, 8), (34, 18), (57, 40), (44, 50), (31, 75), (7, 84), (39, 82), (60, 69), (69, 66), (74, 55), (73, 43), (94, 13), (75, 19), (34, 11)]","[(34, 11), (30, 8), (34, 11), (34, 18), (34, 11), (57, 40), (34, 11), (44, 50), (34, 11), (75, 19), (34, 11), (73, 43), (34, 11), (74, 55), (34, 11), (94, 13), (34, 11), (60, 69), (34, 11), (31, 75), (34, 11), (69, 66), (34, 11), (39, 82), (34, 11), (7, 84), (34, 11)]",220.45925269919292,979.1534203213114 
396,579.2648129304155,341.95038710086135,1308.9780716506052,"[(97, 32), (72, 48), (37, 66), (50, 10), (15, 19), (16, 26), (69, 88), (84, 82), (78, 96), (21, 99), (72, 77), (19, 85), (86, 9), (98, 18), (97, 32)]","[(37, 66), (19, 85), (21, 99), (69, 88), (78, 96), (84, 82), (72, 77), (72, 48), (97, 32), (98, 18), (86, 9), (50, 10), (15, 19), (16, 26), (37, 66)]","[(37, 66), (19, 85), (37, 66), (21, 99), (37, 66), (72, 77), (37, 66), (69, 88), (37, 66), (72, 48), (37, 66), (16, 26), (37, 66), (84, 82), (37, 66), (78, 96), (37, 66), (15, 19), (37, 66), (50, 10), (37, 66), (97, 32), (37, 66), (86, 9), (37, 66), (98, 18), (37, 66)]",237.31442582955412,967.0276845497439 
397,347.9112286391235,270.3213330949962,1592.0019793503416,"[(36, 61), (40, 47), (35, 33), (40, 12), (53, 22), (67, 13), (63, 55), (100, 50), (31, 76), (38, 88), (50, 87), (56, 49), (29, 62), (36, 68), (36, 61)]","[(56, 49), (50, 87), (38, 88), (31, 76), (36, 68), (29, 62), (36, 61), (40, 47), (35, 33), (40, 12), (53, 22), (67, 13), (100, 50), (63, 55), (56, 49)]","[(100, 50), (63, 55), (100, 50), (56, 49), (100, 50), (67, 13), (100, 50), (53, 22), (100, 50), (40, 47), (100, 50), (50, 87), (100, 50), (36, 61), (100, 50), (36, 68), (100, 50), (35, 33), (100, 50), (40, 12), (100, 50), (29, 62), (100, 50), (38, 88), (100, 50), (31, 76), (100, 50)]",77.58989554412733,1321.6806462553454 
398,655.9257520053859,368.2970784115215,1610.382606130436,"[(98, 80), (94, 1), (14, 15), (31, 11), (11, 23), (70, 18), (57, 43), (71, 61), (42, 46), (21, 71), (65, 48), (97, 0), (35, 84), (68, 94), (98, 80)]","[(42, 46), (21, 71), (35, 84), (68, 94), (98, 80), (71, 61), (65, 48), (57, 43), (70, 18), (97, 0), (94, 1), (31, 11), (14, 15), (11, 23), (42, 46)]","[(14, 15), (11, 23), (14, 15), (31, 11), (14, 15), (42, 46), (14, 15), (57, 43), (14, 15), (70, 18), (14, 15), (21, 71), (14, 15), (65, 48), (14, 15), (35, 84), (14, 15), (71, 61), (14, 15), (94, 1), (14, 15), (97, 0), (14, 15), (68, 94), (14, 15), (98, 80), (14, 15)]",287.6286735938644,1242.0855277189144 
399,446.05735059949865,246.97544439174396,1328.8438311669054,"[(80, 23), (48, 85), (62, 66), (52, 82), (29, 22), (21, 53), (32, 63), (17, 67), (16, 69), (54, 28), (14, 25), (59, 34), (91, 42), (74, 30), (80, 23)]","[(80, 23), (74, 30), (59, 34), (54, 28), (29, 22), (14, 25), (21, 53), (17, 67), (16, 69), (32, 63), (48, 85), (52, 82), (62, 66), (91, 42), (80, 23)]","[(80, 23), (74, 30), (80, 23), (91, 42), (80, 23), (59, 34), (80, 23), (54, 28), (80, 23), (62, 66), (80, 23), (29, 22), (80, 23), (32, 63), (80, 23), (52, 82), (80, 23), (14, 25), (80, 23), (21, 53), (80, 23), (48, 85), (80, 23), (17, 67), (80, 23), (16, 69), (80, 23)]",199.08190620775468,1081.8683867751615 
400,464.81314195689225,345.7729753228876,1247.96815182232,"[(27, 44), (78, 85), (50, 83), (79, 47), (83, 24), (100, 35), (92, 37), (88, 34), (20, 94), (0, 84), (15, 90), (0, 14), (35, 46), (28, 50), (27, 44)]","[(0, 84), (15, 90), (20, 94), (50, 83), (78, 85), (79, 47), (92, 37), (100, 35), (88, 34), (83, 24), (35, 46), (28, 50), (27, 44), (0, 14), (0, 84)]","[(27, 44), (28, 50), (27, 44), (35, 46), (27, 44), (0, 14), (27, 44), (50, 83), (27, 44), (15, 90), (27, 44), (0, 84), (27, 44), (20, 94), (27, 44), (79, 47), (27, 44), (83, 24), (27, 44), (88, 34), (27, 44), (92, 37), (27, 44), (78, 85), (27, 44), (100, 35), (27, 44)]",119.04016663400466,902.1951764994324 
401,465.5807936129455,333.854330849663,908.0313130172165,"[(60, 44), (91, 1), (4, 67), (19, 36), (34, 2), (23, 5), (33, 35), (19, 44), (80, 78), (78, 25), (82, 40), (81, 46), (69, 49), (66, 41), (60, 44)]","[(19, 44), (4, 67), (19, 36), (23, 5), (34, 2), (91, 1), (78, 25), (82, 40), (81, 46), (80, 78), (69, 49), (66, 41), (60, 44), (33, 35), (19, 44)]","[(60, 44), (66, 41), (60, 44), (69, 49), (60, 44), (81, 46), (60, 44), (82, 40), (60, 44), (78, 25), (60, 44), (33, 35), (60, 44), (80, 78), (60, 44), (19, 44), (60, 44), (19, 36), (60, 44), (34, 2), (60, 44), (91, 1), (60, 44), (23, 5), (60, 44), (4, 67), (60, 44)]",131.72646276328254,574.1769821675534 
402,505.7061888232964,309.32308249492286,1699.3531128297843,"[(8, 63), (97, 100), (72, 41), (49, 24), (29, 16), (26, 18), (97, 63), (60, 54), (95, 72), (87, 96), (62, 89), (48, 88), (36, 55), (21, 62), (8, 63)]","[(62, 89), (48, 88), (36, 55), (21, 62), (8, 63), (26, 18), (29, 16), (49, 24), (60, 54), (72, 41), (97, 63), (95, 72), (97, 100), (87, 96), (62, 89)]","[(97, 100), (87, 96), (97, 100), (95, 72), (97, 100), (62, 89), (97, 100), (97, 63), (97, 100), (48, 88), (97, 100), (60, 54), (97, 100), (72, 41), (97, 100), (36, 55), (97, 100), (21, 62), (97, 100), (49, 24), (97, 100), (8, 63), (97, 100), (29, 16), (97, 100), (26, 18), (97, 100)]",196.38310632837351,1390.0300303348615 
403,401.86561918537075,319.0684248061092,1810.3444117328588,"[(39, 74), (38, 63), (44, 58), (37, 53), (19, 54), (2, 39), (59, 27), (60, 0), (40, 48), (86, 89), (99, 51), (75, 91), (71, 85), (59, 92), (39, 74)]","[(99, 51), (86, 89), (75, 91), (71, 85), (59, 92), (39, 74), (38, 63), (44, 58), (40, 48), (37, 53), (19, 54), (2, 39), (60, 0), (59, 27), (99, 51)]","[(60, 0), (59, 27), (60, 0), (40, 48), (60, 0), (37, 53), (60, 0), (44, 58), (60, 0), (99, 51), (60, 0), (38, 63), (60, 0), (19, 54), (60, 0), (2, 39), (60, 0), (39, 74), (60, 0), (71, 85), (60, 0), (59, 92), (60, 0), (75, 91), (60, 0), (86, 89), (60, 0)]",82.79719437926155,1491.2759869267497 
404,484.01660355191615,348.7339683820043,1322.2545929384096,"[(82, 9), (49, 48), (69, 45), (74, 85), (41, 94), (13, 86), (24, 0), (6, 18), (18, 44), (85, 44), (66, 1), (65, 13), (87, 22), (78, 12), (82, 9)]","[(65, 13), (66, 1), (24, 0), (6, 18), (18, 44), (13, 86), (41, 94), (74, 85), (49, 48), (69, 45), (85, 44), (87, 22), (82, 9), (78, 12), (65, 13)]","[(82, 9), (78, 12), (82, 9), (87, 22), (82, 9), (65, 13), (82, 9), (66, 1), (82, 9), (85, 44), (82, 9), (69, 45), (82, 9), (49, 48), (82, 9), (24, 0), (82, 9), (18, 44), (82, 9), (74, 85), (82, 9), (6, 18), (82, 9), (41, 94), (82, 9), (13, 86), (82, 9)]",135.28263516991183,973.5206245564052 
405,487.0100741775191,392.1894142950624,1506.5884669769503,"[(2, 7), (78, 4), (88, 85), (93, 99), (65, 90), (17, 97), (94, 61), (81, 49), (67, 48), (70, 37), (56, 47), (52, 24), (19, 35), (4, 14), (2, 7)]","[(65, 90), (93, 99), (88, 85), (94, 61), (81, 49), (67, 48), (56, 47), (70, 37), (78, 4), (52, 24), (2, 7), (4, 14), (19, 35), (17, 97), (65, 90)]","[(65, 90), (88, 85), (65, 90), (93, 99), (65, 90), (94, 61), (65, 90), (67, 48), (65, 90), (56, 47), (65, 90), (81, 49), (65, 90), (17, 97), (65, 90), (70, 37), (65, 90), (52, 24), (65, 90), (19, 35), (65, 90), (78, 4), (65, 90), (4, 14), (65, 90), (2, 7), (65, 90)]",94.82065988245665,1114.399052681888 
406,550.477603760746,354.04300194387605,1454.641595476196,"[(21, 4), (68, 90), (98, 19), (80, 8), (77, 62), (56, 68), (91, 55), (81, 92), (18, 59), (30, 80), (34, 57), (34, 47), (35, 31), (4, 24), (21, 4)]","[(30, 80), (18, 59), (34, 57), (34, 47), (35, 31), (4, 24), (21, 4), (80, 8), (98, 19), (91, 55), (77, 62), (81, 92), (68, 90), (56, 68), (30, 80)]","[(68, 90), (81, 92), (68, 90), (56, 68), (68, 90), (77, 62), (68, 90), (30, 80), (68, 90), (91, 55), (68, 90), (34, 57), (68, 90), (34, 47), (68, 90), (18, 59), (68, 90), (35, 31), (68, 90), (98, 19), (68, 90), (80, 8), (68, 90), (4, 24), (68, 90), (21, 4), (68, 90)]",196.43460181686993,1100.59859353232 
407,555.8677412219773,360.8784897590249,1701.8504920277312,"[(39, 55), (5, 6), (23, 16), (32, 1), (64, 13), (19, 27), (6, 1), (94, 51), (53, 99), (80, 96), (95, 86), (5, 78), (4, 75), (27, 73), (39, 55)]","[(32, 1), (64, 13), (94, 51), (95, 86), (80, 96), (53, 99), (5, 78), (4, 75), (27, 73), (39, 55), (19, 27), (23, 16), (5, 6), (6, 1), (32, 1)]","[(5, 6), (6, 1), (5, 6), (23, 16), (5, 6), (19, 27), (5, 6), (32, 1), (5, 6), (64, 13), (5, 6), (39, 55), (5, 6), (4, 75), (5, 6), (27, 73), (5, 6), (5, 78), (5, 6), (94, 51), (5, 6), (53, 99), (5, 6), (80, 96), (5, 6), (95, 86), (5, 6)]",194.98925146295244,1340.9720022687063 
408,430.6347960636127,323.1536041324258,1170.2417323614702,"[(60, 88), (23, 33), (49, 1), (18, 62), (25, 64), (35, 74), (19, 77), (23, 100), (22, 95), (98, 36), (94, 64), (98, 74), (90, 95), (73, 91), (60, 88)]","[(90, 95), (98, 74), (94, 64), (98, 36), (49, 1), (23, 33), (18, 62), (25, 64), (35, 74), (19, 77), (22, 95), (23, 100), (60, 88), (73, 91), (90, 95)]","[(60, 88), (73, 91), (60, 88), (35, 74), (60, 88), (90, 95), (60, 88), (22, 95), (60, 88), (23, 100), (60, 88), (98, 74), (60, 88), (94, 64), (60, 88), (25, 64), (60, 88), (19, 77), (60, 88), (18, 62), (60, 88), (98, 36), (60, 88), (23, 33), (60, 88), (49, 1), (60, 88)]",107.48119193118691,847.0881282290444 
409,492.10942408122014,344.8944176424558,1221.3821303329623,"[(48, 30), (7, 66), (96, 73), (84, 46), (93, 14), (99, 16), (87, 98), (75, 92), (64, 73), (70, 70), (76, 74), (23, 11), (31, 41), (43, 21), (48, 30)]","[(23, 11), (31, 41), (7, 66), (64, 73), (70, 70), (76, 74), (75, 92), (87, 98), (96, 73), (84, 46), (99, 16), (93, 14), (48, 30), (43, 21), (23, 11)]","[(48, 30), (43, 21), (48, 30), (31, 41), (48, 30), (23, 11), (48, 30), (84, 46), (48, 30), (70, 70), (48, 30), (64, 73), (48, 30), (93, 14), (48, 30), (76, 74), (48, 30), (99, 16), (48, 30), (7, 66), (48, 30), (96, 73), (48, 30), (75, 92), (48, 30), (87, 98), (48, 30)]",147.21500643876436,876.4877126905066 
410,628.7997814911552,370.63168464158736,1545.9374522047362,"[(7, 54), (6, 3), (91, 48), (53, 28), (33, 31), (52, 70), (82, 78), (4, 85), (37, 35), (94, 7), (90, 1), (80, 30), (14, 71), (18, 56), (7, 54)]","[(91, 48), (80, 30), (94, 7), (90, 1), (53, 28), (37, 35), (33, 31), (6, 3), (7, 54), (18, 56), (14, 71), (4, 85), (52, 70), (82, 78), (91, 48)]","[(91, 48), (80, 30), (91, 48), (82, 78), (91, 48), (94, 7), (91, 48), (53, 28), (91, 48), (52, 70), (91, 48), (90, 1), (91, 48), (37, 35), (91, 48), (33, 31), (91, 48), (18, 56), (91, 48), (14, 71), (91, 48), (7, 54), (91, 48), (4, 85), (91, 48), (6, 3), (91, 48)]",258.1680968495678,1175.305767563149 
411,527.4908696424302,328.0395701696347,1696.7474787418485,"[(48, 72), (96, 6), (75, 87), (95, 89), (83, 66), (51, 22), (63, 13), (68, 25), (72, 31), (95, 42), (18, 51), (23, 82), (51, 49), (34, 78), (48, 72)]","[(96, 6), (95, 42), (83, 66), (95, 89), (75, 87), (48, 72), (34, 78), (23, 82), (18, 51), (51, 49), (51, 22), (63, 13), (68, 25), (72, 31), (96, 6)]","[(96, 6), (63, 13), (96, 6), (68, 25), (96, 6), (72, 31), (96, 6), (95, 42), (96, 6), (51, 22), (96, 6), (83, 66), (96, 6), (51, 49), (96, 6), (48, 72), (96, 6), (95, 89), (96, 6), (75, 87), (96, 6), (18, 51), (96, 6), (34, 78), (96, 6), (23, 82), (96, 6)]",199.45129947279548,1368.7079085722137 
412,376.2491127876631,295.95693331711476,977.0475851636126,"[(44, 58), (49, 45), (60, 49), (56, 47), (88, 3), (99, 13), (65, 0), (56, 7), (50, 22), (82, 72), (35, 73), (41, 85), (36, 92), (27, 36), (44, 58)]","[(36, 92), (41, 85), (82, 72), (99, 13), (88, 3), (65, 0), (56, 7), (50, 22), (27, 36), (49, 45), (56, 47), (60, 49), (44, 58), (35, 73), (36, 92)]","[(44, 58), (49, 45), (44, 58), (56, 47), (44, 58), (35, 73), (44, 58), (60, 49), (44, 58), (41, 85), (44, 58), (27, 36), (44, 58), (36, 92), (44, 58), (50, 22), (44, 58), (82, 72), (44, 58), (56, 7), (44, 58), (65, 0), (44, 58), (88, 3), (44, 58), (99, 13), (44, 58)]",80.29217947054832,681.0906518464978 
413,409.1437727394254,323.73677284521494,1210.4368291119986,"[(60, 81), (9, 33), (21, 13), (42, 13), (92, 33), (61, 31), (77, 1), (75, 20), (95, 68), (83, 93), (79, 85), (76, 91), (40, 87), (49, 77), (60, 81)]","[(83, 93), (79, 85), (95, 68), (92, 33), (77, 1), (75, 20), (61, 31), (42, 13), (21, 13), (9, 33), (40, 87), (49, 77), (60, 81), (76, 91), (83, 93)]","[(60, 81), (49, 77), (60, 81), (76, 91), (60, 81), (79, 85), (60, 81), (40, 87), (60, 81), (83, 93), (60, 81), (95, 68), (60, 81), (61, 31), (60, 81), (92, 33), (60, 81), (75, 20), (60, 81), (9, 33), (60, 81), (42, 13), (60, 81), (21, 13), (60, 81), (77, 1), (60, 81)]",85.40699989421046,886.7000562667836 
414,433.8679276741057,324.53011388615823,926.4172878389734,"[(47, 55), (63, 9), (56, 31), (54, 38), (77, 88), (95, 94), (94, 62), (92, 68), (35, 98), (21, 25), (24, 42), (21, 68), (34, 45), (38, 65), (47, 55)]","[(21, 68), (35, 98), (77, 88), (95, 94), (92, 68), (94, 62), (54, 38), (56, 31), (63, 9), (21, 25), (24, 42), (34, 45), (47, 55), (38, 65), (21, 68)]","[(47, 55), (38, 65), (47, 55), (34, 45), (47, 55), (54, 38), (47, 55), (56, 31), (47, 55), (24, 42), (47, 55), (21, 68), (47, 55), (21, 25), (47, 55), (77, 88), (47, 55), (35, 98), (47, 55), (92, 68), (47, 55), (94, 62), (47, 55), (63, 9), (47, 55), (95, 94), (47, 55)]",109.33781378794748,601.8871739528151 
415,454.8651424776054,304.3783040125632,1083.5642139379838,"[(15, 4), (46, 0), (32, 49), (73, 37), (94, 10), (69, 16), (84, 37), (14, 29), (7, 82), (15, 81), (52, 63), (48, 61), (19, 19), (16, 10), (15, 4)]","[(32, 49), (7, 82), (15, 81), (48, 61), (52, 63), (73, 37), (84, 37), (94, 10), (69, 16), (46, 0), (15, 4), (16, 10), (19, 19), (14, 29), (32, 49)]","[(32, 49), (48, 61), (32, 49), (52, 63), (32, 49), (14, 29), (32, 49), (19, 19), (32, 49), (15, 81), (32, 49), (7, 82), (32, 49), (16, 10), (32, 49), (73, 37), (32, 49), (15, 4), (32, 49), (69, 16), (32, 49), (46, 0), (32, 49), (84, 37), (32, 49), (94, 10), (32, 49)]",150.48683846504218,779.1859099254207 
416,497.334664855816,363.2058805159535,1072.3931135856972,"[(65, 28), (58, 91), (98, 66), (86, 39), (34, 2), (0, 11), (31, 35), (25, 65), (11, 45), (17, 38), (31, 17), (96, 27), (74, 11), (70, 37), (65, 28)]","[(86, 39), (96, 27), (98, 66), (58, 91), (25, 65), (11, 45), (17, 38), (31, 35), (31, 17), (0, 11), (34, 2), (74, 11), (65, 28), (70, 37), (86, 39)]","[(65, 28), (70, 37), (65, 28), (74, 11), (65, 28), (86, 39), (65, 28), (96, 27), (65, 28), (31, 35), (65, 28), (31, 17), (65, 28), (34, 2), (65, 28), (17, 38), (65, 28), (98, 66), (65, 28), (25, 65), (65, 28), (11, 45), (65, 28), (58, 91), (65, 28), (0, 11), (65, 28)]",134.12878433986253,709.1872330697437 
417,492.72133701180167,363.1283501972321,1860.0561909609914,"[(8, 74), (27, 98), (58, 90), (41, 88), (47, 77), (41, 79), (99, 84), (20, 29), (46, 0), (89, 31), (80, 26), (92, 10), (30, 63), (2, 71), (8, 74)]","[(80, 26), (92, 10), (46, 0), (20, 29), (30, 63), (2, 71), (8, 74), (27, 98), (41, 88), (41, 79), (47, 77), (58, 90), (99, 84), (89, 31), (80, 26)]","[(99, 84), (58, 90), (99, 84), (47, 77), (99, 84), (89, 31), (99, 84), (41, 88), (99, 84), (41, 79), (99, 84), (80, 26), (99, 84), (30, 63), (99, 84), (27, 98), (99, 84), (92, 10), (99, 84), (8, 74), (99, 84), (20, 29), (99, 84), (2, 71), (99, 84), (46, 0), (99, 84)]",129.59298681456954,1496.9278407637594 
418,490.51958145440636,304.79962418127417,1031.3307687776594,"[(50, 63), (37, 65), (10, 71), (4, 88), (23, 98), (5, 85), (86, 44), (82, 12), (67, 8), (13, 31), (72, 34), (38, 25), (58, 77), (35, 66), (50, 63)]","[(35, 66), (23, 98), (4, 88), (5, 85), (10, 71), (13, 31), (38, 25), (67, 8), (82, 12), (72, 34), (86, 44), (58, 77), (50, 63), (37, 65), (35, 66)]","[(50, 63), (37, 65), (50, 63), (35, 66), (50, 63), (58, 77), (50, 63), (72, 34), (50, 63), (38, 25), (50, 63), (86, 44), (50, 63), (10, 71), (50, 63), (23, 98), (50, 63), (13, 31), (50, 63), (5, 85), (50, 63), (4, 88), (50, 63), (67, 8), (50, 63), (82, 12), (50, 63)]",185.7199572731322,726.5311445963853 
